Date,Start Time,Home,Home Points,Visitor,Visitor Points,Winner,Attendance
"Tue, Oct 28, 2014",8:00p,New Orleans Pelicans,101,Orlando Magic,84,New Orleans Pelicans,"17,097"
"Tue, Oct 28, 2014",8:00p,San Antonio Spurs,101,Dallas Mavericks,100,San Antonio Spurs,"19,615"
"Tue, Oct 28, 2014",10:30p,Los Angeles Lakers,90,Houston Rockets,108,Houston Rockets,"18,997"
"Wed, Oct 29, 2014",7:00p,Charlotte Hornets,108,Milwaukee Bucks,106,Charlotte Hornets,"19,439"
"Wed, Oct 29, 2014",7:00p,Indiana Pacers,103,Philadelphia 76ers,91,Indiana Pacers,"18,165"
"Wed, Oct 29, 2014",7:30p,Toronto Raptors,109,Atlanta Hawks,102,Toronto Raptors,"19,800"
"Wed, Oct 29, 2014",7:30p,Miami Heat,107,Washington Wizards,95,Miami Heat,"19,744"
"Wed, Oct 29, 2014",7:30p,Boston Celtics,121,Brooklyn Nets,105,Boston Celtics,"18,624"
"Wed, Oct 29, 2014",8:00p,New York Knicks,80,Chicago Bulls,104,Chicago Bulls,"19,812"
"Wed, Oct 29, 2014",8:00p,Memphis Grizzlies,105,Minnesota Timberwolves,101,Memphis Grizzlies,"17,731"
"Wed, Oct 29, 2014",9:00p,Denver Nuggets,89,Detroit Pistons,79,Denver Nuggets,"17,136"
"Wed, Oct 29, 2014",9:00p,Utah Jazz,93,Houston Rockets,104,Houston Rockets,"19,911"
"Wed, Oct 29, 2014",10:00p,Phoenix Suns,119,Los Angeles Lakers,99,Phoenix Suns,"17,523"
"Wed, Oct 29, 2014",10:00p,Sacramento Kings,77,Golden State Warriors,95,Golden State Warriors,"17,317"
"Wed, Oct 29, 2014",10:30p,Portland Trail Blazers,106,Oklahoma City Thunder,89,Portland Trail Blazers,"19,441"
"Thu, Oct 30, 2014",7:00p,Orlando Magic,98,Washington Wizards,105,Washington Wizards,"18,846"
"Thu, Oct 30, 2014",8:00p,Cleveland Cavaliers,90,New York Knicks,95,New York Knicks,"20,562"
"Thu, Oct 30, 2014",8:00p,Minnesota Timberwolves,97,Detroit Pistons,91,Minnesota Timberwolves,"18,296"
"Thu, Oct 30, 2014",8:30p,Dallas Mavericks,120,Utah Jazz,102,Dallas Mavericks,"19,697"
"Thu, Oct 30, 2014",10:30p,Los Angeles Clippers,93,Oklahoma City Thunder,90,Los Angeles Clippers,"19,060"
"Fri, Oct 31, 2014",7:00p,Indiana Pacers,89,Memphis Grizzlies,97,Memphis Grizzlies,"14,441"
"Fri, Oct 31, 2014",8:00p,Chicago Bulls,108,Cleveland Cavaliers,114,Cleveland Cavaliers,"22,879"
"Fri, Oct 31, 2014",8:30p,Milwaukee Bucks,93,Philadelphia 76ers,81,Milwaukee Bucks,"18,717"
"Fri, Oct 31, 2014",10:00p,Phoenix Suns,94,San Antonio Spurs,89,Phoenix Suns,"15,050"
"Fri, Oct 31, 2014",10:00p,Sacramento Kings,103,Portland Trail Blazers,94,Sacramento Kings,"14,648"
"Fri, Oct 31, 2014",10:30p,Los Angeles Lakers,111,Los Angeles Clippers,118,Los Angeles Clippers,"18,997"
"Sat, Nov 1, 2014",7:00p,Charlotte Hornets,69,Memphis Grizzlies,71,Memphis Grizzlies,"18,133"
"Sat, Nov 1, 2014",7:00p,New Orleans Pelicans,104,Dallas Mavericks,109,Dallas Mavericks,"14,547"
"Sat, Nov 1, 2014",7:00p,Orlando Magic,95,Toronto Raptors,108,Toronto Raptors,"16,141"
"Sat, Nov 1, 2014",7:00p,Philadelphia 76ers,96,Miami Heat,114,Miami Heat,"19,753"
"Sat, Nov 1, 2014",7:00p,Washington Wizards,108,Milwaukee Bucks,97,Washington Wizards,"17,992"
"Sat, Nov 1, 2014",7:30p,Atlanta Hawks,102,Indiana Pacers,92,Atlanta Hawks,"19,118"
"Sat, Nov 1, 2014",7:30p,Detroit Pistons,90,Brooklyn Nets,102,Brooklyn Nets,"19,904"
"Sat, Nov 1, 2014",8:00p,Houston Rockets,104,Boston Celtics,90,Houston Rockets,"18,309"
"Sat, Nov 1, 2014",8:00p,Minnesota Timberwolves,105,Chicago Bulls,106,Chicago Bulls,"19,356"
"Sat, Nov 1, 2014",8:00p,Oklahoma City Thunder,102,Denver Nuggets,91,Oklahoma City Thunder,"18,203"
"Sat, Nov 1, 2014",9:00p,Utah Jazz,118,Phoenix Suns,91,Utah Jazz,"17,721"
"Sat, Nov 1, 2014",10:30p,Golden State Warriors,127,Los Angeles Lakers,104,Golden State Warriors,"19,596"
"Sun, Nov 2, 2014",3:30p,Los Angeles Clippers,92,Sacramento Kings,98,Sacramento Kings,"19,060"
"Sun, Nov 2, 2014",6:00p,Miami Heat,107,Toronto Raptors,102,Miami Heat,"19,666"
"Sun, Nov 2, 2014",7:30p,New York Knicks,96,Charlotte Hornets,93,New York Knicks,"19,812"
"Sun, Nov 2, 2014",9:00p,Portland Trail Blazers,90,Golden State Warriors,95,Golden State Warriors,"19,441"
"Mon, Nov 3, 2014",7:00p,Philadelphia 76ers,93,Houston Rockets,104,Houston Rockets,"12,896"
"Mon, Nov 3, 2014",7:30p,Brooklyn Nets,116,Oklahoma City Thunder,85,Brooklyn Nets,"17,732"
"Mon, Nov 3, 2014",8:00p,Memphis Grizzlies,93,New Orleans Pelicans,81,Memphis Grizzlies,"15,302"
"Mon, Nov 3, 2014",8:30p,Dallas Mavericks,118,Boston Celtics,113,Dallas Mavericks,"19,948"
"Mon, Nov 3, 2014",9:00p,Denver Nuggets,105,Sacramento Kings,110,Sacramento Kings,"12,516"
"Mon, Nov 3, 2014",10:30p,Los Angeles Clippers,107,Utah Jazz,101,Los Angeles Clippers,"19,060"
"Tue, Nov 4, 2014",7:00p,Indiana Pacers,81,Milwaukee Bucks,87,Milwaukee Bucks,"15,012"
"Tue, Nov 4, 2014",7:30p,Miami Heat,91,Houston Rockets,108,Houston Rockets,"19,666"
"Tue, Nov 4, 2014",7:30p,New York Knicks,83,Washington Wizards,98,Washington Wizards,"19,812"
"Tue, Nov 4, 2014",7:30p,Toronto Raptors,100,Oklahoma City Thunder,88,Toronto Raptors,"18,877"
"Tue, Nov 4, 2014",8:00p,Chicago Bulls,98,Orlando Magic,90,Chicago Bulls,"21,809"
"Tue, Nov 4, 2014",8:00p,New Orleans Pelicans,100,Charlotte Hornets,91,New Orleans Pelicans,"14,840"
"Tue, Nov 4, 2014",10:00p,Portland Trail Blazers,101,Cleveland Cavaliers,82,Portland Trail Blazers,"19,441"
"Tue, Nov 4, 2014",10:30p,Los Angeles Lakers,106,Phoenix Suns,112,Phoenix Suns,"18,997"
"Wed, Nov 5, 2014",7:00p,Charlotte Hornets,96,Miami Heat,89,Charlotte Hornets,"15,874"
"Wed, Nov 5, 2014",7:00p,Philadelphia 76ers,89,Orlando Magic,91,Orlando Magic,"12,111"
"Wed, Nov 5, 2014",7:30p,Boston Celtics,107,Toronto Raptors,110,Toronto Raptors,"16,249"
"Wed, Nov 5, 2014",7:30p,Brooklyn Nets,91,Minnesota Timberwolves,98,Minnesota Timberwolves,"16,302"
"Wed, Nov 5, 2014",7:30p,Detroit Pistons,98,New York Knicks,95,Detroit Pistons,"11,915"
"Wed, Nov 5, 2014",8:00p,Milwaukee Bucks,86,Chicago Bulls,95,Chicago Bulls,"13,098"
"Wed, Nov 5, 2014",8:00p,Washington Wizards,96,Indiana Pacers,94,Washington Wizards,"15,268"
"Wed, Nov 5, 2014",8:30p,San Antonio Spurs,94,Atlanta Hawks,92,San Antonio Spurs,"18,581"
"Wed, Nov 5, 2014",9:00p,Phoenix Suns,91,Memphis Grizzlies,102,Memphis Grizzlies,"15,377"
"Wed, Nov 5, 2014",9:00p,Utah Jazz,102,Cleveland Cavaliers,100,Utah Jazz,"19,911"
"Wed, Nov 5, 2014",10:00p,Sacramento Kings,131,Denver Nuggets,109,Sacramento Kings,"14,539"
"Wed, Nov 5, 2014",10:30p,Golden State Warriors,121,Los Angeles Clippers,104,Golden State Warriors,"19,596"
"Thu, Nov 6, 2014",8:00p,Houston Rockets,98,San Antonio Spurs,81,Houston Rockets,"18,311"
"Thu, Nov 6, 2014",10:30p,Portland Trail Blazers,108,Dallas Mavericks,87,Portland Trail Blazers,"19,441"
"Fri, Nov 7, 2014",7:00p,Charlotte Hornets,122,Atlanta Hawks,119,Charlotte Hornets,"15,891"
"Fri, Nov 7, 2014",7:00p,Orlando Magic,112,Minnesota Timberwolves,103,Orlando Magic,"16,379"
"Fri, Nov 7, 2014",7:00p,Philadelphia 76ers,115,Chicago Bulls,118,Chicago Bulls,"16,820"
"Fri, Nov 7, 2014",7:30p,Boston Celtics,101,Indiana Pacers,98,Boston Celtics,"17,122"
"Fri, Nov 7, 2014",7:30p,Brooklyn Nets,110,New York Knicks,99,Brooklyn Nets,"17,732"
"Fri, Nov 7, 2014",7:30p,Detroit Pistons,98,Milwaukee Bucks,95,Detroit Pistons,"16,102"
"Fri, Nov 7, 2014",7:30p,Toronto Raptors,103,Washington Wizards,84,Toronto Raptors,"19,800"
"Fri, Nov 7, 2014",8:00p,Oklahoma City Thunder,89,Memphis Grizzlies,91,Memphis Grizzlies,"18,203"
"Fri, Nov 7, 2014",9:00p,Phoenix Suns,112,Sacramento Kings,114,Sacramento Kings,"15,476"
"Fri, Nov 7, 2014",9:00p,Utah Jazz,82,Dallas Mavericks,105,Dallas Mavericks,"18,419"
"Fri, Nov 7, 2014",10:30p,Denver Nuggets,101,Cleveland Cavaliers,110,Cleveland Cavaliers,"19,623"
"Sat, Nov 8, 2014",3:30p,Los Angeles Clippers,106,Portland Trail Blazers,102,Los Angeles Clippers,"19,060"
"Sat, Nov 8, 2014",7:00p,Indiana Pacers,90,Washington Wizards,97,Washington Wizards,"17,302"
"Sat, Nov 8, 2014",7:30p,Atlanta Hawks,103,New York Knicks,96,Atlanta Hawks,"17,521"
"Sat, Nov 8, 2014",7:30p,Miami Heat,102,Minnesota Timberwolves,92,Miami Heat,"19,735"
"Sat, Nov 8, 2014",8:00p,Chicago Bulls,101,Boston Celtics,106,Boston Celtics,"22,104"
"Sat, Nov 8, 2014",8:00p,Houston Rockets,87,Golden State Warriors,98,Golden State Warriors,"18,312"
"Sat, Nov 8, 2014",8:30p,Milwaukee Bucks,93,Memphis Grizzlies,92,Milwaukee Bucks,"13,841"
"Sat, Nov 8, 2014",8:30p,San Antonio Spurs,99,New Orleans Pelicans,100,New Orleans Pelicans,"18,581"
"Sun, Nov 9, 2014",3:30p,Brooklyn Nets,104,Orlando Magic,96,Brooklyn Nets,"16,127"
"Sun, Nov 9, 2014",6:00p,Detroit Pistons,96,Utah Jazz,97,Utah Jazz,"12,888"
"Sun, Nov 9, 2014",7:00p,Oklahoma City Thunder,101,Sacramento Kings,93,Oklahoma City Thunder,"18,203"
"Sun, Nov 9, 2014",7:00p,Toronto Raptors,120,Philadelphia 76ers,88,Toronto Raptors,"18,470"
"Sun, Nov 9, 2014",7:30p,Dallas Mavericks,96,Miami Heat,105,Miami Heat,"20,195"
"Sun, Nov 9, 2014",8:00p,Phoenix Suns,107,Golden State Warriors,95,Phoenix Suns,"16,046"
"Sun, Nov 9, 2014",9:00p,Portland Trail Blazers,116,Denver Nuggets,100,Portland Trail Blazers,"16,046"
"Sun, Nov 9, 2014",9:30p,Los Angeles Lakers,107,Charlotte Hornets,92,Los Angeles Lakers,"18,997"
"Mon, Nov 10, 2014",7:00p,Cleveland Cavaliers,118,New Orleans Pelicans,111,Cleveland Cavaliers,"20,562"
"Mon, Nov 10, 2014",7:00p,Indiana Pacers,97,Utah Jazz,86,Indiana Pacers,"12,513"
"Mon, Nov 10, 2014",7:30p,New York Knicks,85,Atlanta Hawks,91,Atlanta Hawks,"19,812"
"Mon, Nov 10, 2014",8:00p,Chicago Bulls,102,Detroit Pistons,91,Chicago Bulls,"21,431"
"Mon, Nov 10, 2014",10:30p,Los Angeles Clippers,85,San Antonio Spurs,89,San Antonio Spurs,"19,313"
"Tue, Nov 11, 2014",7:30p,Toronto Raptors,104,Orlando Magic,100,Toronto Raptors,"19,800"
"Tue, Nov 11, 2014",8:00p,Memphis Grizzlies,107,Los Angeles Lakers,102,Memphis Grizzlies,"17,618"
"Tue, Nov 11, 2014",8:00p,Milwaukee Bucks,85,Oklahoma City Thunder,78,Milwaukee Bucks,"12,390"
"Tue, Nov 11, 2014",8:30p,Dallas Mavericks,106,Sacramento Kings,98,Dallas Mavericks,"19,663"
"Tue, Nov 11, 2014",10:00p,Portland Trail Blazers,102,Charlotte Hornets,100,Portland Trail Blazers,"18,495"
"Tue, Nov 11, 2014",10:30p,Golden State Warriors,100,San Antonio Spurs,113,San Antonio Spurs,"19,596"
"Wed, Nov 12, 2014",7:00p,Washington Wizards,107,Detroit Pistons,103,Washington Wizards,"14,708"
"Wed, Nov 12, 2014",7:30p,Atlanta Hawks,100,Utah Jazz,97,Atlanta Hawks,"12,595"
"Wed, Nov 12, 2014",7:30p,Boston Celtics,94,Oklahoma City Thunder,109,Oklahoma City Thunder,"17,043"
"Wed, Nov 12, 2014",7:30p,Miami Heat,75,Indiana Pacers,81,Indiana Pacers,"19,658"
"Wed, Nov 12, 2014",7:30p,New York Knicks,95,Orlando Magic,97,Orlando Magic,"19,812"
"Wed, Nov 12, 2014",8:00p,New Orleans Pelicans,109,Los Angeles Lakers,102,New Orleans Pelicans,"17,359"
"Wed, Nov 12, 2014",9:00p,Denver Nuggets,113,Portland Trail Blazers,130,Portland Trail Blazers,"12,611"
"Wed, Nov 12, 2014",9:00p,Phoenix Suns,112,Brooklyn Nets,104,Phoenix Suns,"15,184"
"Wed, Nov 12, 2014",10:00p,Minnesota Timberwolves,101,Houston Rockets,113,Houston Rockets,"18,996"
"Thu, Nov 13, 2014",8:00p,Memphis Grizzlies,111,Sacramento Kings,110,Memphis Grizzlies,"15,666"
"Thu, Nov 13, 2014",8:00p,Toronto Raptors,93,Chicago Bulls,100,Chicago Bulls,"19,800"
"Thu, Nov 13, 2014",8:30p,Dallas Mavericks,123,Philadelphia 76ers,70,Dallas Mavericks,"19,604"
"Thu, Nov 13, 2014",10:30p,Golden State Warriors,107,Brooklyn Nets,99,Golden State Warriors,"19,596"
"Fri, Nov 14, 2014",7:00p,Indiana Pacers,87,Denver Nuggets,108,Denver Nuggets,"16,286"
"Fri, Nov 14, 2014",7:00p,Orlando Magic,101,Milwaukee Bucks,85,Orlando Magic,"15,947"
"Fri, Nov 14, 2014",7:30p,Atlanta Hawks,114,Miami Heat,103,Atlanta Hawks,"17,090"
"Fri, Nov 14, 2014",7:30p,Boston Celtics,121,Cleveland Cavaliers,122,Cleveland Cavaliers,"18,624"
"Fri, Nov 14, 2014",7:30p,New York Knicks,100,Utah Jazz,102,Utah Jazz,"19,812"
"Fri, Nov 14, 2014",8:00p,Houston Rockets,88,Philadelphia 76ers,87,Houston Rockets,"18,138"
"Fri, Nov 14, 2014",8:00p,New Orleans Pelicans,139,Minnesota Timberwolves,91,New Orleans Pelicans,"14,775"
"Fri, Nov 14, 2014",8:00p,Oklahoma City Thunder,89,Detroit Pistons,96,Detroit Pistons,"18,203"
"Fri, Nov 14, 2014",9:00p,Phoenix Suns,95,Charlotte Hornets,103,Charlotte Hornets,"16,291"
"Fri, Nov 14, 2014",10:00p,Los Angeles Lakers,80,San Antonio Spurs,93,San Antonio Spurs,"18,997"
"Sat, Nov 15, 2014",7:00p,Washington Wizards,98,Orlando Magic,93,Washington Wizards,"19,110"
"Sat, Nov 15, 2014",7:30p,Cleveland Cavaliers,127,Atlanta Hawks,94,Cleveland Cavaliers,"20,562"
"Sat, Nov 15, 2014",7:30p,Toronto Raptors,111,Utah Jazz,93,Toronto Raptors,"19,800"
"Sat, Nov 15, 2014",8:00p,Chicago Bulls,90,Indiana Pacers,99,Indiana Pacers,"22,248"
"Sat, Nov 15, 2014",8:00p,Memphis Grizzlies,95,Detroit Pistons,88,Memphis Grizzlies,"17,215"
"Sat, Nov 15, 2014",8:30p,Dallas Mavericks,131,Minnesota Timberwolves,117,Dallas Mavericks,"19,730"
"Sat, Nov 15, 2014",10:00p,Portland Trail Blazers,97,Brooklyn Nets,87,Portland Trail Blazers,"19,441"
"Sat, Nov 15, 2014",10:00p,Sacramento Kings,94,San Antonio Spurs,91,Sacramento Kings,"17,317"
"Sat, Nov 15, 2014",10:30p,Golden State Warriors,112,Charlotte Hornets,87,Golden State Warriors,"19,596"
"Sat, Nov 15, 2014",10:30p,Los Angeles Clippers,120,Phoenix Suns,107,Los Angeles Clippers,"19,060"
